year,month,state,totals,Population,Totals per 1000,Pres Election,Sitting President,Mass Shooting,Real GDP,GDP per capita,Urban
2009,5,North Dakota,4078,664968,6.132625931,0,1,0,35244.4,53002,55.9
2009,5,Ohio,27137,11528896,2.353824685,1,1,0,511076.5,44330,77.4
2009,5,Oklahoma,16353,3717572,4.398838812,0,1,0,160091.6,43063,65.3
2009,5,Oregon,14086,3808600,3.698471879,1,1,0,165527.2,43461,78.7
2009,5,Pennsylvania,45804,12666858,3.616050642,1,1,0,610147.9,48169,77.1
2009,5,Rhode Island,1158,1053646,1.099040854,1,1,0,50004.3,47458,90.9
2009,5,South Carolina,15961,4589872,3.477439022,0,1,0,168851.8,36788,60.5
2009,5,South Dakota,3769,807067,4.669996419,0,1,0,39987.3,49546,51.9
2009,5,Tennessee,25506,6306019,4.044707128,0,1,0,264737.1,41982,63.6
2009,5,Texas,71891,24801761,2.898624819,0,1,0,1277295.4,51500,82.5
2009,5,Utah,16119,2723421,5.918658922,0,1,0,121431.4,44588,88.2
2009,5,Vermont,1564,624817,2.503132917,1,1,0,27222,43568,38.2
2009,5,Virginia,19811,7925937,2.499515199,1,1,0,427648.9,53956,73
2009,5,Washington,27031,6667426,4.054188228,1,1,0,370136.6,55514,82
2009,5,West Virginia,10016,1847775,5.420573392,0,1,0,68191.8,36905,46.1
2009,5,Wisconsin,11864,5669264,2.092687869,1,1,0,258761.2,45643,68.3
2009,5,Wyoming,4202,559851,7.505568446,0,1,0,41546.4,74210,65.1
2009,4,Alabama,21322,4757938,4.481353057,0,1,0,180707.2,37980,55.4
2009,4,Alaska,5775,698895,8.263043805,0,1,0,56215.1,80434,65.6
2009,4,Arizona,20896,6343154,3.294260237,0,1,0,257498.5,40595,88.2
2009,4,Arkansas,19326,2896843,6.671400556,0,1,0,102996.6,35555,52.5
2009,4,California,73315,36961229,1.983564995,1,1,0,1995439.7,53987,94.4
2009,4,Colorado,30277,4972195,6.089262388,1,1,0,264966.3,53290,84.5
2009,4,Connecticut,19564,3561807,5.492717601,1,1,0,244894.7,68756,87.7
2009,4,Delaware,1736,891730,1.946777612,1,1,0,61517.7,68987,80.1
2009,4,District of Columbia,34,592228,0.057410322,1,1,0,105893.9,178806,100
2009,4,Florida,48761,18652644,2.614160223,1,1,0,769061.1,41231,89.3
2009,4,Georgia,30714,9620846,3.192442744,0,1,0,428740.7,44564,71.6
2009,4,Hawaii,1013,1346717,0.752199608,1,1,0,67927.5,50439,91.5
2009,4,Idaho,9396,1554439,6.044624459,0,1,0,57327.9,36880,66.4
2009,4,Illinois,82671,12796778,6.460298053,1,1,0,688161,53776,87.8
2009,4,Indiana,20245,6459325,3.134228422,1,1,0,279520.7,43274,70.8
2009,4,Iowa,10764,3032870,3.549113546,1,1,0,146182.8,48199,61.1
2009,4,Kansas,11607,2832704,4.097498362,0,1,0,134227,47385,71.4
2009,4,Kentucky,174987,4317074,40.53370408,0,1,0,166704.2,38615,55.8
2009,4,Louisiana,17171,4491648,3.82287303,0,1,0,236411,52633,72.6
2009,4,Maine,5148,1329590,3.871870276,1,1,0,53630.1,40336,40.2
2009,4,Maryland,8445,5730388,1.473722198,1,1,0,311342.2,54332,86.1
2009,4,Massachusetts,9236,6517613,1.417083217,1,1,0,407219.6,62480,91.4
2009,4,Michigan,34713,9901591,3.505800229,1,1,0,383140.1,38695,74.7
2009,4,Minnesota,31130,5281203,5.894490327,1,1,0,277494.1,52544,70.9
2009,4,Mississippi,11131,2958774,3.762031166,0,1,0,98000.6,33122,48.8
2009,4,Missouri,30743,5961088,5.157280013,0,1,0,266834.9,44763,69.4
2009,4,Montana,9076,983982,9.223745963,0,1,0,39513.4,40157,54.1
2009,4,Nebraska,5495,1812683,3.031418069,0,1,0,93977.6,51844,69.8
2009,4,Nevada,10912,2684665,4.064566715,1,1,0,128241.3,47768,91.5
2009,4,New Hampshire,6975,1316102,5.299741205,1,1,0,65023.4,49406,59.3
2009,4,New Jersey,5060,8755602,0.577915716,1,1,0,506850.7,57889,94.4
2009,4,New Mexico,8676,2036802,4.259618755,1,1,0,88069.9,43239,75
2009,4,New York,21727,19307066,1.125339293,1,1,1,1230672.3,63742,87.5
2009,4,North Carolina,31413,9449566,3.324279655,1,1,0,431955.3,45712,60.2
2009,4,North Dakota,4714,664968,7.089062932,0,1,0,35244.4,53002,55.9
2009,4,Ohio,35416,11528896,3.07193334,1,1,0,511076.5,44330,77.4
2009,4,Oklahoma,21163,3717572,5.692694049,0,1,0,160091.6,43063,65.3
2009,4,Oregon,16980,3808600,4.458331145,1,1,0,165527.2,43461,78.7
2009,4,Pennsylvania,59806,12666858,4.721454997,1,1,0,610147.9,48169,77.1
2009,4,Rhode Island,1469,1053646,1.394206403,1,1,0,50004.3,47458,90.9
2009,4,South Carolina,18209,4589872,3.967213029,0,1,0,168851.8,36788,60.5
2009,4,South Dakota,5533,807067,6.855688561,0,1,0,39987.3,49546,51.9
2009,4,Tennessee,26003,6306019,4.123520719,0,1,0,264737.1,41982,63.6
2009,4,Texas,76844,24801761,3.098328381,0,1,0,1277295.4,51500,82.5
2009,4,Utah,28052,2723421,10.30028042,0,1,0,121431.4,44588,88.2
2009,4,Vermont,2129,624817,3.407397686,1,1,0,27222,43568,38.2
2009,4,Virginia,26103,7925937,3.293364557,1,1,0,427648.9,53956,73
2009,4,Washington,32498,6667426,4.874144835,1,1,0,370136.6,55514,82
2009,4,West Virginia,12237,1847775,6.622559565,0,1,0,68191.8,36905,46.1
2009,4,Wisconsin,19575,5669264,3.45282915,1,1,0,258761.2,45643,68.3
2009,4,Wyoming,4931,559851,8.80770062,0,1,0,41546.4,74210,65.1
2009,3,Alabama,27949,4757938,5.874183312,0,1,1,180707.2,37980,55.4
2009,3,Alaska,5140,698895,7.354466694,0,1,0,56215.1,80434,65.6
2009,3,Arizona,21766,6343154,3.43141598,0,1,0,257498.5,40595,88.2
2009,3,Arkansas,19172,2896843,6.618239235,0,1,0,102996.6,35555,52.5
2009,3,California,72248,36961229,1.954696907,1,1,1,1995439.7,53987,94.4
2009,3,Colorado,32067,4972195,6.449264359,1,1,0,264966.3,53290,84.5
2009,3,Connecticut,21879,3561807,6.142668595,1,1,0,244894.7,68756,87.7
2009,3,Delaware,2031,891730,2.277595236,1,1,0,61517.7,68987,80.1
2009,3,District of Columbia,40,592228,0.067541555,1,1,0,105893.9,178806,100
2009,3,Florida,55646,18652644,2.983276794,1,1,0,769061.1,41231,89.3
2009,3,Georgia,40635,9620846,4.223641039,0,1,0,428740.7,44564,71.6
2009,3,Hawaii,1086,1346717,0.806405503,1,1,0,67927.5,50439,91.5
2009,3,Idaho,11281,1554439,7.257280601,0,1,0,57327.9,36880,66.4
2009,3,Illinois,72066,12796778,5.631573823,1,1,0,688161,53776,87.8
2009,3,Indiana,25741,6459325,3.985091321,1,1,0,279520.7,43274,70.8
2009,3,Iowa,13542,3032870,4.465077633,1,1,0,146182.8,48199,61.1
2009,3,Kansas,14201,2832704,5.013231174,0,1,0,134227,47385,71.4
2009,3,Kentucky,175314,4317074,40.60944983,0,1,0,166704.2,38615,55.8
2009,3,Louisiana,21067,4491648,4.690260679,0,1,0,236411,52633,72.6
2009,3,Maine,5782,1329590,4.348709001,1,1,0,53630.1,40336,40.2
2009,3,Maryland,9733,5730388,1.698488828,1,1,0,311342.2,54332,86.1
2009,3,Massachusetts,10135,6517613,1.555017151,1,1,0,407219.6,62480,91.4
2009,3,Michigan,38803,9901591,3.91886516,1,1,0,383140.1,38695,74.7
2009,3,Minnesota,32695,5281203,6.190824325,1,1,0,277494.1,52544,70.9
2009,3,Mississippi,13189,2958774,4.457589529,0,1,0,98000.6,33122,48.8
2009,3,Missouri,36214,5961088,6.075065491,0,1,0,266834.9,44763,69.4
2009,3,Montana,9600,983982,9.756276029,0,1,0,39513.4,40157,54.1
2009,3,Nebraska,6092,1812683,3.360764127,0,1,0,93977.6,51844,69.8
2009,3,Nevada,11536,2684665,4.296997949,1,1,0,128241.3,47768,91.5
2009,3,New Hampshire,7376,1316102,5.604428836,1,1,0,65023.4,49406,59.3
2009,3,New Jersey,5266,8755602,0.60144351,1,1,0,506850.7,57889,94.4
2009,3,New Mexico,10757,2036802,5.281318459,1,1,0,88069.9,43239,75
2009,3,New York,22794,19307066,1.180604034,1,1,0,1230672.3,63742,87.5
2009,3,North Carolina,37632,9449566,3.982405118,1,1,1,431955.3,45712,60.2
2009,3,North Dakota,3846,664968,5.783736962,0,1,0,35244.4,53002,55.9
2009,3,Ohio,41762,11528896,3.622376332,1,1,0,511076.5,44330,77.4
2009,3,Oklahoma,21680,3717572,5.831763312,0,1,0,160091.6,43063,65.3
2009,3,Oregon,20906,3808600,5.48915612,1,1,0,165527.2,43461,78.7
2009,3,Pennsylvania,69675,12666858,5.500574807,1,1,0,610147.9,48169,77.1
2009,3,Rhode Island,1557,1053646,1.477725916,1,1,0,50004.3,47458,90.9
2009,3,South Carolina,19681,4589872,4.28791914,0,1,0,168851.8,36788,60.5
2009,3,South Dakota,5776,807067,7.156778805,0,1,0,39987.3,49546,51.9
2009,3,Tennessee,34899,6306019,5.534236418,0,1,0,264737.1,41982,63.6
2009,3,Texas,102372,24801761,4.127610132,0,1,0,1277295.4,51500,82.5
2009,3,Utah,18402,2723421,6.75694283,0,1,0,121431.4,44588,88.2
2009,3,Vermont,2456,624817,3.930750924,1,1,0,27222,43568,38.2
2009,3,Virginia,28923,7925937,3.649158453,1,1,0,427648.9,53956,73
2009,3,Washington,35861,6667426,5.378537385,1,1,0,370136.6,55514,82
2009,3,West Virginia,13698,1847775,7.413240248,0,1,0,68191.8,36905,46.1
2009,3,Wisconsin,23863,5669264,4.209188353,1,1,0,258761.2,45643,68.3
2009,3,Wyoming,5594,559851,9.991944285,0,1,0,41546.4,74210,65.1
2009,2,Alabama,30391,4757938,6.387430858,0,1,0,180707.2,37980,55.4
2009,2,Alaska,4652,698895,6.656221607,0,1,0,56215.1,80434,65.6
2009,2,Arizona,21423,6343154,3.377341934,0,1,0,257498.5,40595,88.2
2009,2,Arkansas,21434,2896843,7.399089284,0,1,0,102996.6,35555,52.5
2009,2,California,62736,36961229,1.697346157,1,1,0,1995439.7,53987,94.4
2009,2,Colorado,29189,4972195,5.870445548,1,1,0,264966.3,53290,84.5
2009,2,Connecticut,19264,3561807,5.40849069,1,1,0,244894.7,68756,87.7
2009,2,Delaware,1886,891730,2.114989963,1,1,0,61517.7,68987,80.1
2009,2,District of Columbia,40,592228,0.067541555,1,1,0,105893.9,178806,100
2009,2,Florida,53862,18652644,2.887633517,1,1,0,769061.1,41231,89.3
2009,2,Georgia,44226,9620846,4.596893038,0,1,0,428740.7,44564,71.6
2009,2,Hawaii,792,1346717,0.588096831,1,1,0,67927.5,50439,91.5
2009,2,Idaho,9851,1554439,6.337334563,0,1,0,57327.9,36880,66.4
2009,2,Illinois,58938,12796778,4.605690589,1,1,0,688161,53776,87.8
2009,2,Indiana,24131,6459325,3.735839271,1,1,0,279520.7,43274,70.8
2009,2,Iowa,11199,3032870,3.692542048,1,1,0,146182.8,48199,61.1
2009,2,Kansas,13268,2832704,4.683863898,0,1,0,134227,47385,71.4
2009,2,Kentucky,173104,4317074,40.09752902,0,1,0,166704.2,38615,55.8
2009,2,Louisiana,21639,4491648,4.817608147,0,1,0,236411,52633,72.6
2009,2,Maine,4676,1329590,3.516873623,1,1,0,53630.1,40336,40.2
2009,2,Maryland,9271,5730388,1.617866015,1,1,0,311342.2,54332,86.1
2009,2,Massachusetts,8230,6517613,1.26273223,1,1,0,407219.6,62480,91.4
2009,2,Michigan,32473,9901591,3.279573959,1,1,0,383140.1,38695,74.7
2009,2,Minnesota,23895,5281203,4.524537307,1,1,0,277494.1,52544,70.9
2009,2,Mississippi,16599,2958774,5.610093911,0,1,0,98000.6,33122,48.8
2009,2,Missouri,35664,5961088,5.982800455,0,1,0,266834.9,44763,69.4
2009,2,Montana,8799,983982,8.942236748,0,1,0,39513.4,40157,54.1
2009,2,Nebraska,5475,1812683,3.0203847,0,1,0,93977.6,51844,69.8
2009,2,Nevada,10154,2684665,3.782222363,1,1,0,128241.3,47768,91.5
2009,2,New Hampshire,5910,1316102,4.490533409,1,1,0,65023.4,49406,59.3
2009,2,New Jersey,4343,8755602,0.496025288,1,1,0,506850.7,57889,94.4
2009,2,New Mexico,10875,2036802,5.339252416,1,1,0,88069.9,43239,75
2009,2,New York,18910,19307066,0.979434162,1,1,0,1230672.3,63742,87.5
2009,2,North Carolina,39872,9449566,4.219453042,1,1,0,431955.3,45712,60.2
2009,2,North Dakota,3682,664968,5.537108553,0,1,0,35244.4,53002,55.9
2009,2,Ohio,38939,11528896,3.377513337,1,1,0,511076.5,44330,77.4
2009,2,Oklahoma,24547,3717572,6.602965592,0,1,0,160091.6,43063,65.3
2009,2,Oregon,18063,3808600,4.742687602,1,1,0,165527.2,43461,78.7
2009,2,Pennsylvania,57544,12666858,4.542878747,1,1,0,610147.9,48169,77.1
2009,2,Rhode Island,1355,1053646,1.286010672,1,1,0,50004.3,47458,90.9
2009,2,South Carolina,20958,4589872,4.566140407,0,1,0,168851.8,36788,60.5
2009,2,South Dakota,5614,807067,6.956051976,0,1,0,39987.3,49546,51.9
2009,2,Tennessee,33801,6306019,5.360117056,0,1,0,264737.1,41982,63.6
2009,2,Texas,96192,24801761,3.878434277,0,1,0,1277295.4,51500,82.5
2009,2,Utah,16137,2723421,5.925268256,0,1,0,121431.4,44588,88.2
2009,2,Vermont,2314,624817,3.70348438,1,1,0,27222,43568,38.2
2009,2,Virginia,29763,7925937,3.755139613,1,1,0,427648.9,53956,73
2009,2,Washington,33303,6667426,4.994881083,1,1,0,370136.6,55514,82
2009,2,West Virginia,15097,1847775,8.170367063,0,1,0,68191.8,36905,46.1
2009,2,Wisconsin,17025,5669264,3.003035315,1,1,0,258761.2,45643,68.3
2009,2,Wyoming,5050,559851,9.020257176,0,1,0,41546.4,74210,65.1
2009,1,Alabama,29770,4757938,6.256912133,0,1,0,180707.2,37980,55.4
2009,1,Alaska,4227,698895,6.048118816,0,1,0,56215.1,80434,65.6
2009,1,Arizona,20293,6343154,3.199197119,0,1,0,257498.5,40595,88.2
2009,1,Arkansas,17819,2896843,6.151179059,0,1,0,102996.6,35555,52.5
2009,1,California,72039,36961229,1.949042333,1,1,0,1995439.7,53987,94.4
2009,1,Colorado,28193,4972195,5.670131602,1,1,0,264966.3,53290,84.5
2009,1,Connecticut,18593,3561807,5.220103167,1,1,0,244894.7,68756,87.7
2009,1,Delaware,1860,891730,2.085833156,1,1,0,61517.7,68987,80.1
2009,1,District of Columbia,34,592228,0.057410322,1,1,0,105893.9,178806,100
2009,1,Florida,51169,18652644,2.743257203,1,1,0,769061.1,41231,89.3
2009,1,Georgia,39703,9620846,4.126768062,0,1,0,428740.7,44564,71.6
2009,1,Hawaii,894,1346717,0.663836574,1,1,0,67927.5,50439,91.5
2009,1,Idaho,8903,1554439,5.727468238,0,1,0,57327.9,36880,66.4
2009,1,Illinois,62068,12796778,4.850283407,1,1,0,688161,53776,87.8
2009,1,Indiana,23196,6459325,3.591087304,1,1,0,279520.7,43274,70.8
2009,1,Iowa,11987,3032870,3.952361954,1,1,0,146182.8,48199,61.1
2009,1,Kansas,14131,2832704,4.988519803,0,1,0,134227,47385,71.4
2009,1,Kentucky,167035,4317074,38.69171573,0,1,0,166704.2,38615,55.8
2009,1,Louisiana,22219,4491648,4.946736699,0,1,0,236411,52633,72.6
2009,1,Maine,4200,1329590,3.158868523,1,1,0,53630.1,40336,40.2
2009,1,Maryland,8734,5730388,1.524155083,1,1,0,311342.2,54332,86.1
2009,1,Massachusetts,8960,6517613,1.374736426,1,1,0,407219.6,62480,91.4
2009,1,Michigan,30182,9901591,3.048197002,1,1,0,383140.1,38695,74.7
2009,1,Minnesota,22768,5281203,4.311138958,1,1,0,277494.1,52544,70.9
2009,1,Mississippi,16201,2958774,5.475578736,0,1,0,98000.6,33122,48.8
2009,1,Missouri,32110,5961088,5.386600567,0,1,0,266834.9,44763,69.4
2009,1,Montana,7519,983982,7.641399944,0,1,0,39513.4,40157,54.1
2009,1,Nebraska,5702,1812683,3.145613436,0,1,0,93977.6,51844,69.8
2009,1,Nevada,10224,2684665,3.80829638,1,1,0,128241.3,47768,91.5
2009,1,New Hampshire,6165,1316102,4.684287388,1,1,0,65023.4,49406,59.3
2009,1,New Jersey,4216,8755602,0.481520288,1,1,0,506850.7,57889,94.4
2009,1,New Mexico,9635,2036802,4.730454899,1,1,0,88069.9,43239,75
2009,1,New York,18383,19307066,0.952138455,1,1,0,1230672.3,63742,87.5
2009,1,North Carolina,38538,9449566,4.078282537,1,1,0,431955.3,45712,60.2
2009,1,North Dakota,3523,664968,5.297999302,0,1,0,35244.4,53002,55.9
2009,1,Ohio,33593,11528896,2.91380892,1,1,0,511076.5,44330,77.4
2009,1,Oklahoma,22098,3717572,5.944202291,0,1,0,160091.6,43063,65.3
2009,1,Oregon,16799,3808600,4.410807121,1,1,0,165527.2,43461,78.7
2009,1,Pennsylvania,54695,12666858,4.317961092,1,1,0,610147.9,48169,77.1
2009,1,Rhode Island,1287,1053646,1.221472867,1,1,0,50004.3,47458,90.9
2009,1,South Carolina,17818,4589872,3.882025468,0,1,0,168851.8,36788,60.5
2009,1,South Dakota,5447,807067,6.749129874,0,1,0,39987.3,49546,51.9
2009,1,Tennessee,31505,6306019,4.996020469,0,1,0,264737.1,41982,63.6
2009,1,Texas,86835,24801761,3.50116268,0,1,0,1277295.4,51500,82.5
2009,1,Utah,28809,2723421,10.57823965,0,1,0,121431.4,44588,88.2
2009,1,Vermont,1619,624817,2.591158691,1,1,0,27222,43568,38.2
2009,1,Virginia,27133,7925937,3.423317647,1,1,0,427648.9,53956,73
2009,1,Washington,31526,6667426,4.72836144,1,1,0,370136.6,55514,82
2009,1,West Virginia,13020,1847775,7.046312457,0,1,0,68191.8,36905,46.1
2009,1,Wisconsin,14071,5669264,2.481980024,1,1,0,258761.2,45643,68.3
2009,1,Wyoming,4553,559851,8.132520974,0,1,0,41546.4,74210,65.1
2008,12,Alabama,46244,4718206,9.801182907,0,0,0,186946.7,39622,55.4
2008,12,Alaska,7000,687455,10.18248467,0,0,0,51252.1,74553,65.6
2008,12,Arizona,25682,6280362,4.089254728,0,0,0,280810.1,44712,88.2
2008,12,Arkansas,26498,2874554,9.218125664,0,0,0,106536.5,37062,52.5
2008,12,California,77512,36604337,2.117563282,1,0,1,2061638.8,56322,94.4
2008,12,Colorado,35616,4889730,7.283837758,1,0,0,270981.4,55418,84.5
2008,12,Connecticut,17341,3545579,4.8908796,1,0,0,257756,72698,87.7
2008,12,Delaware,2640,883874,2.986851067,1,0,0,58655.7,66362,80.1
2008,12,District of Columbia,44,580236,0.075831214,1,0,0,106768.9,184009,100
2008,12,Florida,65826,18527305,3.552918247,1,0,0,816070.2,44047,89.3
2008,12,Georgia,52322,9504843,5.504772672,0,0,0,445764.6,46899,71.6
2008,12,Hawaii,1050,1332213,0.788162253,1,0,0,70460.8,52890,91.5
2008,12,Idaho,11791,1534320,7.684837583,0,0,0,60309.5,39307,66.4
2008,12,Illinois,69626,12747038,5.462131673,1,0,0,706616.5,55434,87.8
2008,12,Indiana,28526,6424806,4.439978421,1,0,0,300962.6,46844,70.8
2008,12,Iowa,14456,3016734,4.791937241,1,0,0,149881.4,49683,61.1
2008,12,Kansas,17742,2808076,6.318205063,0,0,0,139536.8,49691,71.4
2008,12,Kentucky,169865,4289878,39.59669716,0,0,0,173810.1,40516,55.8
2008,12,Louisiana,41168,4435586,9.281299021,0,0,0,232150.7,52338,72.6
2008,12,Maine,5621,1330509,4.224698969,1,0,0,54653.9,41077,40.2
2008,12,Maryland,11296,5684965,1.986995522,1,0,0,314757.6,55367,86.1
2008,12,Massachusetts,9196,6468967,1.421556177,1,0,0,414919.9,64140,91.4
2008,12,Michigan,38404,9946889,3.860905656,1,0,0,420974,42322,74.7
2008,12,Minnesota,24662,5247018,4.700193519,1,0,0,288420.6,54968,70.9
2008,12,Mississippi,29392,2947806,9.970805406,0,0,0,101777.6,34527,48.8
2008,12,Missouri,41123,5923916,6.941860756,0,0,0,273436.2,46158,69.4
2008,12,Montana,9977,976415,10.21799133,0,0,0,40471.1,41449,54.1
2008,12,Nebraska,8761,1796378,4.877035902,0,0,0,93840.5,52239,69.8
2008,12,Nevada,13454,2653630,5.070036139,1,0,0,139954.2,52741,91.5
2008,12,New Hampshire,6154,1315906,4.676625838,1,0,0,65854.1,50045,59.3
2008,12,New Jersey,4621,8711090,0.530473224,1,0,0,534501.4,61359,94.4
2008,12,New Mexico,13260,2010662,6.594842893,1,0,0,86965.2,43252,75
2008,12,New York,23454,19212436,1.220771796,1,0,0,1190080.9,61943,87.5
2008,12,North Carolina,50951,9309449,5.473041423,1,0,0,450538,48396,60.2
2008,12,North Dakota,4530,657569,6.889010887,0,0,0,34256.4,52096,55.9
2008,12,Ohio,45382,11515391,3.940986459,1,0,0,537124.1,46644,77.4
2008,12,Oklahoma,30472,3668976,8.305314616,0,0,0,162387,44259,65.3
2008,12,Oregon,20914,3768748,5.549323011,1,0,0,173598.5,46063,78.7
2008,12,Pennsylvania,67891,12612285,5.38292625,1,0,0,629807.9,49936,77.1
2008,12,Rhode Island,1373,1055003,1.3014181,1,0,0,50575.2,47938,90.9
2008,12,South Carolina,24794,4528996,5.474502517,0,0,0,176567.6,38986,60.5
2008,12,South Dakota,7786,799124,9.74316877,0,0,0,39080.8,48905,51.9
2008,12,Tennessee,41576,6247411,6.654916733,0,0,0,274571.1,43950,63.6
2008,12,Texas,135919,24309039,5.591294662,0,0,0,1282088.7,52741,82.5
2008,12,Utah,19995,2663029,7.508367352,0,0,0,124225.5,46648,88.2
2008,12,Vermont,2045,624151,3.276450731,1,0,0,27758.4,44474,38.2
2008,12,Virginia,37986,7833496,4.849175898,1,0,0,431216.7,55048,73
2008,12,Washington,35333,6562231,5.384296895,1,0,0,381289.9,58104,82
2008,12,West Virginia,19330,1840310,10.50366514,0,0,0,68483.9,37213,46.1
2008,12,Wisconsin,18411,5640996,3.263785332,1,0,0,266626.9,47266,68.3
2008,12,Wyoming,6612,546043,12.10893648,0,0,0,42868.2,78507,65.1
2008,11,Alabama,39594,4718206,8.391748898,0,0,0,186946.7,39622,55.4
2008,11,Alaska,7945,687455,11.5571201,0,0,0,51252.1,74553,65.6
2008,11,Arizona,22813,6280362,3.632433927,0,0,0,280810.1,44712,88.2
2008,11,Arkansas,24251,2874554,8.436439183,0,0,0,106536.5,37062,52.5
2008,11,California,73190,36604337,1.999489842,1,0,0,2061638.8,56322,94.4
2008,11,Colorado,39798,4889730,8.139099705,1,0,0,270981.4,55418,84.5
2008,11,Connecticut,16586,3545579,4.677938356,1,0,0,257756,72698,87.7
2008,11,Delaware,2512,883874,2.842034046,1,0,0,58655.7,66362,80.1
2008,11,District of Columbia,55,580236,0.094789017,1,0,0,106768.9,184009,100
2008,11,Florida,65859,18527305,3.554699402,1,0,0,816070.2,44047,89.3
2008,11,Georgia,46108,9504843,4.851000695,0,0,0,445764.6,46899,71.6
2008,11,Hawaii,989,1332213,0.74237378,1,0,0,70460.8,52890,91.5
2008,11,Idaho,11539,1534320,7.520595443,0,0,0,60309.5,39307,66.4
2008,11,Illinois,64537,12747038,5.062901672,1,0,0,706616.5,55434,87.8
2008,11,Indiana,30367,6424806,4.726524038,1,0,0,300962.6,46844,70.8
2008,11,Iowa,13188,3016734,4.371615131,1,0,0,149881.4,49683,61.1
2008,11,Kansas,18157,2808076,6.465993086,0,0,0,139536.8,49691,71.4
2008,11,Kentucky,170669,4289878,39.78411507,0,0,0,173810.1,40516,55.8
2008,11,Louisiana,37761,4435586,8.513193071,0,0,0,232150.7,52338,72.6
2008,11,Maine,6367,1330509,4.785386645,1,0,0,54653.9,41077,40.2
2008,11,Maryland,13581,5684965,2.388932913,1,0,0,314757.6,55367,86.1
2008,11,Massachusetts,9777,6468967,1.51136959,1,0,0,414919.9,64140,91.4
2008,11,Michigan,41369,9946889,4.158988805,1,0,0,420974,42322,74.7
2008,11,Minnesota,28567,5247018,5.444425767,1,0,0,288420.6,54968,70.9
2008,11,Mississippi,27364,2947806,9.282836116,0,0,0,101777.6,34527,48.8
2008,11,Missouri,40379,5923916,6.816268158,0,0,0,273436.2,46158,69.4
2008,11,Montana,9988,976415,10.22925703,0,0,0,40471.1,41449,54.1
2008,11,Nebraska,8129,1796378,4.525216853,0,0,0,93840.5,52239,69.8
2008,11,Nevada,13436,2653630,5.063252978,1,0,0,139954.2,52741,91.5
2008,11,New Hampshire,7913,1315906,6.013347458,1,0,0,65854.1,50045,59.3
2008,11,New Jersey,4954,8711090,0.568700358,1,0,0,534501.4,61359,94.4
2008,11,New Mexico,12078,2010662,6.006976807,1,0,0,86965.2,43252,75
2008,11,New York,27081,19212436,1.409555769,1,0,0,1190080.9,61943,87.5
2008,11,North Carolina,45424,9309449,4.879343557,1,0,0,450538,48396,60.2
2008,11,North Dakota,5248,657569,7.980911509,0,0,0,34256.4,52096,55.9
2008,11,Ohio,53256,11515391,4.624766975,1,0,0,537124.1,46644,77.4
2008,11,Oklahoma,32368,3668976,8.822080057,0,0,0,162387,44259,65.3
2008,11,Oregon,22636,3768748,6.006238677,1,0,0,173598.5,46063,78.7
2008,11,Pennsylvania,78828,12612285,6.250096632,1,0,0,629807.9,49936,77.1
2008,11,Rhode Island,1618,1055003,1.533644928,1,0,0,50575.2,47938,90.9
2008,11,South Carolina,27464,4528996,6.064037151,0,0,0,176567.6,38986,60.5
2008,11,South Dakota,7566,799124,9.467867315,0,0,0,39080.8,48905,51.9
2008,11,Tennessee,38954,6247411,6.235222879,0,0,0,274571.1,43950,63.6
2008,11,Texas,132359,24309039,5.444847079,0,0,0,1282088.7,52741,82.5
2008,11,Utah,16083,2663029,6.039363447,0,0,0,124225.5,46648,88.2
2008,11,Vermont,2417,624151,3.87246035,1,0,0,27758.4,44474,38.2
2008,11,Virginia,39241,7833496,5.009385337,1,0,0,431216.7,55048,73
2008,11,Washington,37424,6562231,5.702938528,1,0,0,381289.9,58104,82
2008,11,West Virginia,19848,1840310,10.78513946,0,0,0,68483.9,37213,46.1
2008,11,Wisconsin,23927,5640996,4.241626833,1,0,0,266626.9,47266,68.3
2008,11,Wyoming,6114,546043,11.19692039,0,0,0,42868.2,78507,65.1
2008,10,Alabama,24898,4718206,5.277005709,0,0,0,186946.7,39622,55.4
2008,10,Alaska,5926,687455,8.620200595,0,0,0,51252.1,74553,65.6
2008,10,Arizona,16206,6280362,2.580424504,0,0,0,280810.1,44712,88.2
2008,10,Arkansas,18762,2874554,6.526925568,0,0,1,106536.5,37062,52.5
2008,10,California,65372,36604337,1.785908593,1,0,0,2061638.8,56322,94.4
2008,10,Colorado,26115,4889730,5.340785688,1,0,0,270981.4,55418,84.5
2008,10,Connecticut,14573,3545579,4.110189055,1,0,0,257756,72698,87.7
2008,10,Delaware,1716,883874,1.941453194,1,0,0,58655.7,66362,80.1
2008,10,District of Columbia,49,580236,0.084448397,1,0,0,106768.9,184009,100
2008,10,Florida,44475,18527305,2.40051103,1,0,0,816070.2,44047,89.3
2008,10,Georgia,35246,9504843,3.708214854,0,0,0,445764.6,46899,71.6
2008,10,Hawaii,835,1332213,0.626776649,1,0,0,70460.8,52890,91.5
2008,10,Idaho,8979,1534320,5.852103864,0,0,0,60309.5,39307,66.4
2008,10,Illinois,56784,12747038,4.454681943,1,0,0,706616.5,55434,87.8
2008,10,Indiana,20735,6424806,3.227334802,1,0,0,300962.6,46844,70.8
2008,10,Iowa,11047,3016734,3.661907215,1,0,0,149881.4,49683,61.1
2008,10,Kansas,12231,2808076,4.355651343,0,0,0,139536.8,49691,71.4
