Year,state,Totals,Population,Totals per 1000,Pres Election,Sitting President,Mass Shooting,MSpM,Real GDP,GDP per capita,Urban
2007,North Dakota,42311,652822,64.81,0,0,0,0,32022.2,49052,55.9
2007,Ohio,326114,11500468,28.36,0,0,1,0.086952983,546729.3,47540,77.4
2007,Oklahoma,189081,3634349,52.03,0,0,0,0,156219.5,42984,65.3
2007,Oregon,162629,3722417,43.69,1,0,1,0.268642659,168975.1,45394,78.7
2007,Pennsylvania,562603,12563937,44.78,1,0,0,0,617309.9,49133,77.1
2007,Rhode Island,10222,1057315,9.67,1,0,0,0,51469.1,48679,90.9
2007,South Carolina,150133,4444110,33.78,0,0,0,0,178474.6,40160,60.5
2007,South Dakota,54013,791623,68.23,0,0,0,0,37755.9,47694,51.9
2007,Tennessee,241741,6175727,39.14,0,0,0,0,273224,44242,63.6
2007,Texas,783596,23831983,32.88,0,0,0,0,1286192.7,53969,82.5
2007,Utah,127051,2597746,48.91,0,0,1,0.384949106,123835.3,47670,88.2
2007,Vermont,19951,623481,32,1,0,0,0,26886.7,43124,38.2
2007,Virginia,241538,7751000,31.16,0,0,1,0.129015611,424939.5,54824,73
2007,Washington,276156,6461587,42.74,1,0,1,0.154760742,373180.6,57754,82
2007,West Virginia,132396,1834052,72.19,0,0,0,0,67119.1,36596,46.1
2007,Wisconsin,180607,5610775,32.19,1,0,1,0.178228498,269933.6,48110,68.3
2007,Wyoming,42770,534876,79.96,0,0,0,0,40632.2,75966,65.1
2006,Alabama,243176,4628981,52.53,0,0,0,0,187270.8,40456,55.4
2006,Alaska,47037,675302,69.65,0,0,0,0,49190.2,72842,65.6
2006,Arizona,204178,6029141,33.87,0,0,0,0,274179.4,45476,88.2
2006,Arkansas,170129,2821761,60.29,0,0,0,0,108460.6,38437,52.5
2006,California,617820,36021202,17.15,1,0,1,0.027761428,2002437.4,55591,94.4
2006,Colorado,214749,4720423,45.49,0,0,0,0,257430.2,54535,84.5
2006,Connecticut,97616,3517460,27.75,1,0,0,0,248233.8,70572,87.7
2006,Delaware,16698,859268,19.43,1,0,0,0,60624.3,70553,80.1
2006,District of Columbia,252,570681,0.44,1,0,0,0,99805.5,174888,100
2006,Florida,411728,18166990,22.66,0,0,0,0,839963.8,46236,89.3
2006,Georgia,311901,9155813,34.07,0,0,0,0,453032.1,49480,71.6
2006,Hawaii,7588,1309731,5.79,1,0,0,0,68759.3,52499,91.5
2006,Idaho,91018,1468669,61.97,0,0,0,0,57613.7,39229,66.4
2006,Illinois,527698,12643955,41.74,1,0,0,0,704827.6,55744,87.8
2006,Indiana,185655,6332669,29.32,0,0,0,0,296112.7,46760,70.8
2006,Iowa,101430,2982644,34.01,0,0,0,0,146555.3,49136,61.1
2006,Kansas,109143,2762931,39.5,0,0,0,0,130364.5,47183,71.4
2006,Kentucky,791599,4219239,187.62,0,0,0,0,175657.7,41633,55.8
2006,Louisiana,212176,4302665,49.31,0,0,0,0,245500.2,57058,72.6
2006,Maine,53106,1323619,40.12,1,0,0,0,55448.4,41892,40.2
2006,Maryland,82207,5627367,14.61,1,0,0,0,305794.1,54341,86.1
2006,Massachusetts,137148,6410084,21.4,1,0,0,0,395535.8,61705,91.4
2006,Michigan,332428,10036081,33.12,1,0,0,0,449853.5,44824,74.7
2006,Minnesota,244712,5163555,47.39,1,0,0,0,284382,55075,70.9
2006,Mississippi,179087,2904978,61.65,0,0,0,0,99005.8,34081,48.8
2006,Missouri,230374,5842704,39.43,0,0,0,0,267221.1,45736,69.4
2006,Montana,87770,952692,92.13,0,0,0,0,38577.6,40493,54.1
2006,Nebraska,51221,1772693,28.89,0,0,0,0,91832.7,51804,69.8
2006,Nevada,72963,2522658,28.92,0,0,0,0,142967.1,56673,91.5
2006,New Hampshire,63159,1308389,48.27,1,0,0,0,66628.2,50924,59.3
2006,New Jersey,37318,8661679,4.31,1,0,0,0,516681.4,59651,94.4
2006,New Mexico,90321,1962137,46.03,0,0,0,0,86058.4,43860,75
2006,New York,199015,19104631,10.42,1,0,0,0,1199276.9,62774,87.5
2006,North Carolina,290024,8917270,32.52,0,0,1,0.112141945,434209.2,48693,60.2
2006,North Dakota,39436,649422,60.72,0,0,0,0,30590.1,47104,55.9
2006,Ohio,325132,11481213,28.32,0,0,0,0,545504.1,47513,77.4
2006,Oklahoma,190741,3594090,53.07,0,0,0,0,152857.7,42530,65.3
2006,Oregon,163705,3670883,44.6,1,0,0,0,166107.2,45250,78.7
2006,Pennsylvania,520454,12510809,41.6,1,0,2,0.159861764,597219.2,47736,77.1
2006,Rhode Island,9936,1063096,9.35,1,0,0,0,52899.6,49760,90.9
2006,South Carolina,148604,4357847,34.1,0,0,0,0,173370.9,39784,60.5
2006,South Dakota,52675,783033,67.27,0,0,0,0,36350.8,46423,51.9
2006,Tennessee,258500,6088766,42.46,0,0,0,0,274879.2,45145,63.6
2006,Texas,770236,23359580,32.97,0,0,0,0,1228547.3,52593,82.5
2006,Utah,106653,2525507,42.23,0,0,0,0,118482.3,46914,88.2
2006,Vermont,20713,622892,33.25,1,0,1,1.605414743,27128.8,43553,38.2
2006,Virginia,238862,7673725,31.13,0,0,0,0,419870.6,54715,73
2006,Washington,255387,6370753,40.09,1,0,1,0.156967316,353263.5,55451,82
2006,West Virginia,137925,1827912,75.45,0,0,0,0,66861.4,36578,46.1
2006,Wisconsin,189228,5577655,33.93,1,0,0,0,268246.4,48093,68.3
2006,Wyoming,42376,522667,81.08,0,0,0,0,37813.4,72347,65.1
2005,Alabama,235873,4569805,51.62,0,0,0,0,184369.5,40345,55.4
2005,Alaska,44514,666946,66.74,0,0,0,0,45657.1,68457,65.6
2005,Arizona,176649,5839077,30.25,0,0,0,0,262326,44926,88.2
2005,Arkansas,164001,2781097,58.97,0,0,0,0,105980,38107,52.5
2005,California,611022,35827943,17.05,1,0,0,0,1926842.1,53780,94.4
2005,Colorado,206287,4631888,44.54,0,0,0,0,251558.4,54310,84.5
2005,Connecticut,97599,3506956,27.83,1,0,0,0,238549.5,68022,87.7
2005,Delaware,17121,845150,20.26,1,0,0,0,59335.1,70207,80.1
2005,District of Columbia,20,567136,0.04,1,0,0,0,99480.7,175409,100
2005,Florida,370645,17842038,20.77,0,0,0,0,815755.8,45721,89.3
2005,Georgia,257815,8925922,28.88,0,0,0,0,447152.9,50096,71.6
2005,Hawaii,7575,1292729,5.86,1,0,0,0,67123.9,51924,91.5
2005,Idaho,80343,1428241,56.25,0,0,0,0,56043,39239,66.4
2005,Illinois,527134,12609903,41.8,1,0,0,0,687706.6,54537,87.8
2005,Indiana,172249,6278616,27.43,0,0,0,0,290328.2,46241,70.8
2005,Iowa,100344,2964454,33.85,0,0,0,0,144577.3,48770,61.1
2005,Kansas,98311,2745299,35.81,0,0,0,0,123949.8,45150,71.4
2005,Kentucky,232589,4182742,55.61,0,0,0,0,171180.3,40925,55.8
2005,Louisiana,207954,4576628,45.44,0,0,0,0,247773.2,54139,72.6
2005,Maine,50319,1318787,38.16,1,0,0,0,54926.9,41650,40.2
2005,Maryland,80947,5592379,14.47,1,0,0,0,301660.6,53941,86.1
2005,Massachusetts,105347,6403290,16.45,1,0,0,0,386803.5,60407,91.4
2005,Michigan,337035,10051137,33.53,1,0,0,0,457137.7,45481,74.7
2005,Minnesota,224165,5119598,43.79,1,0,1,0.195327836,284636.9,55598,70.9
2005,Mississippi,167713,2905943,57.71,0,0,0,0,96820.7,33318,48.8
2005,Missouri,214241,5790300,37,0,0,0,0,265735.1,45893,69.4
2005,Montana,84060,940102,89.42,0,0,0,0,37373.9,39755,54.1
2005,Nebraska,48172,1761497,27.35,0,0,0,0,89309.1,50701,69.8
2005,Nevada,62727,2432143,25.79,0,0,0,0,137508.8,56538,91.5
2005,New Hampshire,55761,1298492,42.94,1,0,0,0,65034.4,50085,59.3
2005,New Jersey,36582,8651974,4.23,1,0,0,0,507894.7,58703,94.4
2005,New Mexico,82051,1932274,42.46,0,0,0,0,84034.4,43490,75
2005,New York,158781,19132610,8.3,1,0,0,0,1168891.1,61094,87.5
2005,North Carolina,271527,8705407,31.19,0,0,0,0,409003.9,46983,60.2
2005,North Dakota,36000,646089,55.72,0,0,0,0,29345.2,45420,55.9
2005,Ohio,313159,11463320,27.32,0,0,0,0,545968.7,47627,77.4
2005,Oklahoma,182031,3548597,51.3,0,0,0,0,143471.1,40430,65.3
2005,Oregon,158045,3613202,43.74,1,0,0,0,158163.4,43774,78.7
2005,Pennsylvania,482977,12449990,38.79,1,0,0,0,594855.1,47780,77.1
2005,Rhode Island,9649,1067916,9.04,1,0,0,0,51369.7,48103,90.9
2005,South Carolina,141811,4270150,33.21,0,0,0,0,169488.5,39691,60.5
2005,South Dakota,50768,775493,65.47,0,0,0,0,35842.2,46219,51.9
2005,Tennessee,253450,5991057,42.3,0,0,0,0,268391.7,44799,63.6
2005,Texas,738793,22778123,32.43,0,0,1,0.043901774,1141373.7,50108,82.5
2005,Utah,88981,2457719,36.2,0,0,0,0,110046.4,44776,88.2
2005,Vermont,18607,621215,29.95,1,0,0,0,26995.6,43456,38.2
2005,Virginia,221725,7577105,29.26,0,0,0,0,412084.6,54385,73
2005,Washington,219559,6257305,35.09,1,0,0,0,340428,54405,82
2005,West Virginia,133667,1820492,73.42,0,0,0,0,65678.4,36077,46.1
2005,Wisconsin,183013,5546166,33,1,0,1,0.180304737,263698.6,47546,68.3
2005,Wyoming,37911,514157,73.73,0,0,0,0,33484,65124,65.1
2004,Alabama,229997,4530729,50.76,0,0,0,0,176625,38984,55.4
2004,Alaska,40504,659286,61.44,0,0,0,0,44055,66822,65.6
2004,Arizona,155719,5652404,27.55,0,0,0,0,244317.3,43224,88.2
2004,Arkansas,158366,2749686,57.59,0,0,0,0,101733.6,36998,52.5
2004,California,548843,35574576,15.43,1,0,0,0,1850904.5,52029,94.4
2004,Colorado,194191,4575013,42.45,0,0,0,0,240747.6,52622,84.5
2004,Connecticut,100916,3496094,28.87,1,0,0,0,233426.5,66768,87.7
2004,Delaware,16424,830803,19.77,1,0,0,0,60069.9,72303,80.1
2004,District of Columbia,14,567754,0.02,1,0,0,0,97463.5,171665,100
2004,Florida,318024,17415318,18.26,0,0,0,0,769140.5,44165,89.3
2004,Georgia,232203,8769252,26.48,0,0,0,0,428555.2,48870,71.6
2004,Hawaii,7298,1273569,5.73,1,0,0,0,63318.1,49717,91.5
2004,Idaho,75553,1391802,54.28,0,0,0,0,51815.1,37229,66.4
2004,Illinois,590417,12589773,46.9,1,0,0,0,676805.9,53758,87.8
2004,Indiana,176520,6233007,28.32,0,0,0,0,287655.9,46150,70.8
2004,Iowa,98517,2953635,33.35,0,0,0,0,139978.1,47392,61.1
2004,Kansas,99007,2734373,36.21,0,0,0,0,119391.6,43663,71.4
2004,Kentucky,234974,4146101,56.67,0,0,0,0,164650.2,39712,55.8
2004,Louisiana,172421,4552238,37.88,0,0,0,0,232712.8,51121,72.6
2004,Maine,52665,1313688,40.09,1,0,0,0,54256,41301,40.2
2004,Maryland,77481,5546935,13.97,1,0,0,0,290284.6,52332,86.1
2004,Massachusetts,112996,6412281,17.62,1,0,0,0,379086.1,59119,91.4
2004,Michigan,342418,10055315,34.05,1,0,0,0,448888.3,44642,74.7
2004,Minnesota,227846,5087713,44.78,1,0,0,0,275560.1,54162,70.9
2004,Mississippi,152294,2889010,52.71,0,0,0,0,94482.6,32704,48.8
2004,Missouri,209316,5747741,36.42,0,0,0,0,259741.4,45190,69.4
2004,Montana,83545,930009,89.83,0,0,0,0,35528.6,38202,54.1
2004,Nebraska,48436,1749370,27.69,0,0,0,0,85987.1,49153,69.8
2004,Nevada,54754,2346222,23.34,0,0,0,0,127325.6,54268,91.5
2004,New Hampshire,56791,1290121,44.02,1,0,0,0,64408.6,49924,59.3
2004,New Jersey,37376,8634561,4.33,1,0,0,0,498245.2,57704,94.4
2004,New Mexico,81546,1903808,42.83,0,0,0,0,83038.7,43617,75
2004,New York,160222,19171567,8.36,1,0,0,0,1144125.1,59678,87.5
2004,North Carolina,276480,8553152,32.32,0,0,0,0,389210.1,45505,60.2
2004,North Dakota,34690,644705,53.81,0,0,0,0,28284.1,43871,55.9
2004,Ohio,327040,11452251,28.56,0,0,1,0.087319078,534064.6,46634,77.4
2004,Oklahoma,173188,3525233,49.13,0,0,0,0,138096.8,39174,65.3
2004,Oregon,149688,3569463,41.94,1,0,0,0,152001.1,42584,78.7
2004,Pennsylvania,504813,12410722,40.68,1,0,0,0,584328.3,47083,77.1
2004,Rhode Island,10054,1074579,9.36,1,0,0,0,50513.8,47008,90.9
2004,South Carolina,124153,4210921,29.48,0,0,0,0,164083.4,38966,60.5
2004,South Dakota,50323,770396,65.32,0,0,0,0,34269.6,44483,51.9
2004,Tennessee,229401,5910809,38.81,0,0,0,0,260553.5,44081,63.6
2004,Texas,672995,22394023,30.05,0,0,0,0,1109477,49543,82.5
2004,Utah,79967,2401580,33.3,0,0,0,0,102846.7,42825,88.2
2004,Vermont,19490,619920,31.44,1,0,0,0,26855.2,43320,38.2
2004,Virginia,213062,7475575,28.5,0,0,0,0,392941.3,52563,73
2004,Washington,203432,6178645,32.93,1,0,0,0,319848.9,51767,82
2004,West Virginia,132846,1816438,73.14,0,0,0,0,64159.8,35322,46.1
2004,Wisconsin,187097,5514026,33.93,1,0,1,0.181355692,256167.4,46457,68.3
2004,Wyoming,35427,509106,69.59,0,0,0,0,31695.7,62258,65.1
2003,Alabama,225479,4503491,50.07,0,0,0,0,165134.7,36668,55.4
2003,Alaska,37059,648414,57.15,0,0,0,0,42355.3,65321,65.6
2003,Arizona,145719,5510364,26.44,0,0,0,0,234065.9,42477,88.2
2003,Arkansas,150249,2724816,55.14,0,0,0,0,96944.5,35578,52.5
2003,California,524431,35253159,14.88,1,0,0,0,1789998.5,50776,94.4
2003,Colorado,181257,4528732,40.02,0,0,0,0,237782.3,52505,84.5
2003,Connecticut,100567,3484336,28.86,1,0,0,0,219186,62906,87.7
2003,Delaware,16361,818003,20,1,0,0,0,57300,70049,80.1
2003,District of Columbia,11,568502,0.02,1,0,0,0,92921,163449,100
2003,Florida,298181,17004085,17.54,0,0,0,0,722374.5,42482,89.3
2003,Georgia,282218,8622793,32.73,0,0,0,0,411685.6,47744,71.6
2003,Hawaii,7439,1251154,5.95,1,0,0,0,59978.8,47939,91.5
2003,Idaho,74669,1363380,54.77,0,0,0,0,48593.7,35642,66.4
2003,Illinois,515917,12556006,41.09,1,0,1,0.07964316,658317.3,52430,87.8
2003,Indiana,183853,6196638,29.67,0,0,0,0,277151.6,44726,70.8
2003,Iowa,95127,2941999,32.33,1,0,0,0,128962.3,43835,61.1
2003,Kansas,97365,2723004,35.76,0,0,0,0,118192.5,43405,71.4
2003,Kentucky,226869,4117170,55.1,0,0,0,0,159990.8,38859,55.8
2003,Louisiana,175693,4521042,38.86,0,0,0,0,221774.4,49054,72.6
2003,Maine,50897,1306513,38.96,1,0,0,0,52209.8,39961,40.2
2003,Maryland,78270,5496269,14.24,1,0,0,0,278332,50640,86.1
2003,Massachusetts,131395,6422565,20.46,1,0,0,0,369007.4,57455,91.4
2003,Michigan,342161,10041152,34.08,1,0,0,0,443652.2,44183,74.7
2003,Minnesota,229728,5053572,45.46,1,0,0,0,264165.9,52273,70.9
2003,Mississippi,150877,2868312,52.6,0,0,1,0.348637108,92354.7,32198,48.8
2003,Missouri,202865,5709403,35.53,0,0,0,0,252677.3,44256,69.4
2003,Montana,80786,919630,87.85,0,0,0,0,33810.5,36765,54.1
2003,Nebraska,44758,1738643,25.74,0,0,0,0,83773.3,48183,69.8
2003,Nevada,49432,2248850,21.98,0,0,0,0,115275.4,51260,91.5
2003,New Hampshire,54724,1279840,42.76,0,0,0,0,61892.7,48360,59.3
2003,New Jersey,41733,8601402,4.85,1,0,0,0,494703.5,57514,94.4
2003,New Mexico,79140,1877574,42.15,1,0,0,0,76767.5,40887,75
2003,New York,150831,19175939,7.87,1,0,0,0,1110613.1,57917,87.5
2003,North Carolina,264488,8422501,31.4,0,0,0,0,373987.6,44403,60.2
2003,North Dakota,33393,638817,52.27,0,0,0,0,27870.4,43628,55.9
2003,Ohio,298632,11434788,26.12,0,0,1,0.08745243,519939.4,45470,77.4
2003,Oklahoma,167551,3504892,47.8,0,0,0,0,133417.2,38066,65.3
2003,Oregon,142960,3547376,40.3,1,0,0,0,144802.8,40820,78.7
2003,Pennsylvania,515896,12374658,41.69,1,0,0,0,568242.4,45920,77.1
2003,Rhode Island,9660,1071342,9.02,1,0,0,0,48571.1,45337,90.9
2003,South Carolina,121352,4150297,29.24,0,0,0,0,161269.3,38857,60.5
2003,South Dakota,47683,763729,62.43,0,0,0,0,32979.1,43182,51.9
2003,Tennessee,219783,5847812,37.58,0,0,0,0,248993.8,42579,63.6
2003,Texas,688275,22030931,31.24,0,0,0,0,1050609.4,47688,82.5
2003,Utah,70507,2360137,29.87,0,0,0,0,97017.3,41107,88.2
2003,Vermont,19971,617858,32.32,1,0,0,0,25464.9,41215,38.2
2003,Virginia,200270,7366977,27.18,0,0,0,0,377723.8,51273,73
2003,Washington,213916,6104115,35.04,1,0,0,0,312556.4,51204,82
2003,West Virginia,131777,1812295,72.71,0,0,0,0,63145.5,34843,46.1
2003,Wisconsin,188594,5479203,34.42,1,0,0,0,247766.1,45219,68.3
2003,Wyoming,33184,503453,65.91,0,0,0,0,30673.2,60926,65.1
2002,Alabama,221008,4480089,49.33,0,0,0,0,160422.4,35808,55.4
2002,Alaska,36793,642337,57.28,0,0,0,0,42979,66910,65.6
2002,Arizona,142260,5396255,26.36,0,0,1,0.185313704,220696.7,40898,88.2
2002,Arkansas,153424,2705927,56.7,0,0,0,0,92950.5,34351,52.5
2002,California,684390,34871843,19.63,1,0,0,0,1722522.4,49396,94.4
2002,Colorado,183754,4490406,40.92,0,0,0,0,235417.3,52427,84.5
2002,Connecticut,93598,3458749,27.06,1,0,0,0,216677.7,62646,87.7
2002,Delaware,16388,806169,20.33,1,0,0,0,56534.5,70127,80.1
2002,District of Columbia,7,573158,0.01,1,0,0,0,91141.5,159016,100
2002,Florida,288848,16689370,17.31,0,0,0,0,689974,41342,89.3
2002,Georgia,285201,8508256,33.52,0,0,0,0,399413.4,46944,71.6
2002,Hawaii,7807,1239613,6.3,1,0,0,0,56990.8,45975,91.5
2002,Idaho,74062,1340372,55.25,0,0,0,0,47056.8,35107,66.4
2002,Illinois,446138,12525556,35.62,1,0,0,0,647517.8,51696,87.8
2002,Indiana,188235,6155967,30.58,0,0,0,0,265345.1,43104,70.8
2002,Iowa,90358,2934234,30.79,1,0,0,0,123298.2,42021,61.1
2002,Kansas,94110,2713535,34.68,0,0,0,0,116195,42821,71.4
2002,Kentucky,229423,4089875,56.1,0,0,0,0,155643.9,38056,55.8
2002,Louisiana,169580,4497267,37.71,0,0,0,0,213079.4,47380,72.6
2002,Maine,49922,1295960,38.52,1,0,0,0,50910.4,39284,40.2
2002,Maryland,78764,5440389,14.48,1,0,0,0,270468.4,49715,86.1
2002,Massachusetts,94824,6417206,14.78,1,0,0,0,362581.6,56501,91.4
2002,Michigan,353540,10015710,35.3,1,0,0,0,436802.2,43612,74.7
2002,Minnesota,192392,5018935,38.33,1,0,0,0,253478.4,50504,70.9
2002,Mississippi,149948,2858681,52.45,0,0,0,0,88569.4,30983,48.8
2002,Missouri,197990,5674825,34.89,0,0,0,0,247437.1,43603,69.4
2002,Montana,76322,911667,83.72,0,0,0,0,32503.7,35653,54.1
2002,Nebraska,43177,1728292,24.98,0,0,0,0,79179.8,45814,69.8
2002,Nevada,47155,2173791,21.69,0,0,0,0,110448.6,50809,91.5
2002,New Hampshire,49666,1269089,39.14,0,0,0,0,59474.6,46864,59.3
2002,New Jersey,43318,8552643,5.06,1,0,0,0,484657.1,56668,94.4
2002,New Mexico,80057,1855309,43.15,1,0,0,0,73909.6,39837,75
2002,New York,160927,19137800,8.41,1,0,0,0,1106150.8,57799,87.5
2002,North Carolina,268916,8326201,32.3,0,0,0,0,364870.4,43822,60.2
2002,North Dakota,31339,638168,49.11,0,0,0,0,26290.8,41197,55.9
2002,Ohio,297033,11407889,26.04,0,0,0,0,513215.5,44988,77.4
2002,Oklahoma,159489,3489080,45.71,0,0,0,0,131293.3,37630,65.3
2002,Oregon,137513,3513424,39.14,1,0,0,0,138932.5,39543,78.7
2002,Pennsylvania,567702,12331031,46.04,1,0,0,0,555055.9,45013,77.1
2002,Rhode Island,9521,1065995,8.93,1,0,0,0,47224.5,44301,90.9
2002,South Carolina,121976,4107795,29.69,0,0,0,0,155275.1,37800,60.5
2002,South Dakota,44282,760020,58.26,0,0,0,0,32784.9,43137,51.9
2002,Tennessee,223048,5795918,38.48,0,0,0,0,240971.7,41576,63.6
2002,Texas,664745,21690325,30.65,0,0,0,0,1043566.9,48112,82.5
2002,Utah,61710,2324815,26.54,0,0,0,0,95383.1,41028,88.2
2002,Vermont,20483,615442,33.28,1,0,0,0,24570.1,39923,38.2
2002,Virginia,191789,7286873,26.32,0,0,1,0.137233077,364932.4,50081,73
2002,Washington,193439,6052349,31.96,1,0,0,0,307583.2,50820,82
2002,West Virginia,134846,1805414,74.69,0,0,0,0,62834.1,34803,46.1
2002,Wisconsin,173779,5445162,31.91,1,0,0,0,240543.3,44176,68.3
2002,Wyoming,33585,500017,67.17,0,0,0,0,29777.1,59552,65.1
2001,Alabama,230187,4467634,51.52,0,0,0,0,156853.2,35109,55.4
2001,Alaska,39959,633714,63.06,0,0,0,0,40958.7,64633,65.6
2001,Arizona,147582,5273477,27.99,0,0,0,0,213166.2,40422,88.2
2001,Arkansas,166062,2691571,61.7,0,0,0,0,89789,33359,52.5
2001,California,854569,34479458,24.78,1,0,1,0.029002776,1692324.1,49082,94.4
2001,Colorado,348696,4425687,78.79,0,0,0,0,234979.4,53094,84.5
2001,Connecticut,89689,3432835,26.13,1,0,0,0,218135.3,63544,87.7
2001,Delaware,16619,795699,20.89,1,0,0,0,58372.7,73360,80.1
2001,District of Columbia,17,574504,0.03,1,0,0,0,88440.7,153943,100
2001,Florida,303396,16356966,18.55,0,0,0,0,660659.5,40390,89.3
2001,Georgia,325521,8377038,38.86,0,0,0,0,394317.3,47071,71.6
2001,Hawaii,7464,1225948,6.09,1,0,0,0,55678.5,45417,91.5
2001,Idaho,75400,1319962,57.12,0,0,0,0,46084.5,34914,66.4
2001,Illinois,462702,12488445,37.05,1,0,1,0.08007402,642292.5,51431,87.8
2001,Indiana,195780,6127760,31.95,0,0,0,0,259474.8,42344,70.8
2001,Iowa,89658,2931997,30.58,1,0,0,0,120449.8,41081,61.1
2001,Kansas,95408,2702162,35.31,0,0,0,0,114327.7,42310,71.4
2001,Kentucky,238996,4068132,58.75,0,0,0,0,151834.3,37323,55.8
2001,Louisiana,177775,4477875,39.7,0,0,0,0,208617.8,46589,72.6
2001,Maine,50019,1285692,38.9,1,0,0,0,49471,38478,40.2
2001,Maryland,83347,5374691,15.51,1,0,0,0,261532.9,48660,86.1
2001,Massachusetts,66635,6397634,10.42,1,0,0,0,362663.8,56687,91.4
2001,Michigan,363424,9991120,36.37,1,0,0,0,425103.2,42548,74.7
2001,Minnesota,191935,4982796,38.52,1,0,0,0,247599.4,49691,70.9
2001,Mississippi,159421,2852994,55.88,0,0,0,0,87309.5,30603,48.8
2001,Missouri,199470,5641142,35.36,0,0,0,0,243060.4,43087,69.4
2001,Montana,74752,906961,82.42,0,0,0,0,31532.6,34767,54.1
2001,Nebraska,44401,1719836,25.82,0,0,0,0,78180.9,45458,69.8
2001,Nevada,50549,2098399,24.09,0,0,0,0,106635.3,50817,91.5
2001,New Hampshire,45727,1255517,36.42,0,0,0,0,57632.6,45903,59.3
2001,New Jersey,39527,8492671,4.65,1,0,0,0,476616.7,56121,94.4
2001,New Mexico,84874,1831690,46.34,1,0,0,0,71730.5,39161,75
2001,New York,175967,19082838,9.22,1,0,0,0,1112794.4,58314,87.5
2001,North Carolina,289571,8210122,35.27,0,0,0,0,359617,43802,60.2
2001,North Dakota,32105,639062,50.24,0,0,0,0,24909.9,38979,55.9
2001,Ohio,292159,11387404,25.66,0,0,0,0,502967.6,44169,77.4
2001,Oklahoma,164126,3467100,47.34,0,0,0,0,128891.2,37176,65.3
2001,Oregon,141295,3467937,40.74,1,0,0,0,136166.1,39264,78.7
2001,Pennsylvania,509881,12298970,41.46,1,0,0,0,547260.9,44496,77.1
2001,Rhode Island,10233,1057142,9.68,1,0,0,0,45749.8,43277,90.9
2001,South Carolina,132781,4064995,32.66,0,0,0,0,151015.9,37150,60.5
2001,South Dakota,40861,757972,53.91,0,0,0,0,29455.2,38861,51.9
2001,Tennessee,230779,5750789,40.13,0,0,0,0,233362.5,40579,63.6
2001,Texas,672746,21319622,31.56,0,0,0,0,1020537.8,47868,82.5
2001,Utah,67518,2283715,29.56,0,0,0,0,93556.7,40967,88.2
2001,Vermont,20657,612223,33.74,1,0,0,0,23752.4,38797,38.2
2001,Virginia,196181,7198362,27.25,0,0,0,0,360601.1,50095,73
2001,Washington,161380,5985722,26.96,1,0,0,0,303673.8,50733,82
2001,West Virginia,138421,1801481,76.84,0,0,0,0,61818.6,34315,46.1
2001,Wisconsin,181798,5406835,33.62,1,0,0,0,236088.7,43665,68.3
2001,Wyoming,34454,494657,69.65,0,0,0,0,29130.5,58890,65.1
2000,Alabama,221911,4452173,49.84,0,1,0,0,157221.3,35313,55.4
2000,Alaska,39959,627963,63.63,0,1,0,0,39406.6,62753,65.6
2000,Arizona,148263,5160586,28.73,0,1,0,0,208439.5,40391,88.2
2000,Arkansas,169628,2678588,63.33,0,1,0,0,89871.7,33552,52.5
2000,California,794506,33987977,23.38,1,1,0,0,1696172.4,49905,94.4
2000,Colorado,307512,4326921,71.07,0,1,0,0,231589.8,53523,84.5
2000,Connecticut,87586,3411777,25.67,1,1,0,0,216157.6,63356,87.7
2000,Delaware,15347,786373,19.52,1,1,0,0,56550.2,71913,80.1
2000,District of Columbia,17,572046,0.03,1,1,0,0,85355.9,149212,100
2000,Florida,266035,16047515,16.58,0,1,0,0,642708.2,40050,89.3
2000,Georgia,352357,8227303,42.83,0,1,0,0,389727.3,47370,71.6
2000,Hawaii,6609,1213519,5.45,1,1,0,0,55891.1,46057,91.5
2000,Idaho,77138,1299430,59.36,0,1,0,0,47295.4,36397,66.4
2000,Illinois,449771,12434161,36.17,1,1,0,0,640723.4,51529,87.8
2000,Indiana,182319,6091866,29.93,0,1,0,0,264121.7,43356,70.8
2000,Iowa,87796,2929067,29.97,1,1,0,0,121924.2,41626,61.1
2000,Kansas,96716,2693681,35.9,0,1,0,0,114030.5,42333,71.4
2000,Kentucky,229896,4049021,56.78,0,1,0,0,151495.1,37415,55.8
2000,Louisiana,174706,4471885,39.07,0,1,0,0,205722.6,46004,72.6
2000,Maine,45028,1277072,35.26,1,1,0,0,48490.2,37970,40.2
2000,Maryland,84309,5311034,15.87,1,1,0,0,250771.7,47217,86.1
2000,Massachusetts,54843,6361104,8.62,1,1,1,0.157205416,358121.5,56299,91.4
2000,Michigan,300661,9952450,30.21,1,1,0,0,438463.8,44056,74.7
2000,Minnesota,185100,4933692,37.52,1,1,0,0,247802.6,50227,70.9
2000,Mississippi,163980,2848353,57.57,0,1,0,0,88077.5,30922,48.8
2000,Missouri,191578,5607285,34.17,0,1,0,0,244705.9,43641,69.4
2000,Montana,71115,903773,78.69,0,1,0,0,31241.1,34567,54.1
2000,Nebraska,44825,1713820,26.16,0,1,0,0,76368.1,44560,69.8
2000,Nevada,49807,2018741,24.67,0,1,0,0,105635.4,52327,91.5
2000,New Hampshire,40120,1239882,32.36,0,1,0,0,56779.4,45794,59.3
2000,New Jersey,37106,8430621,4.4,1,1,0,0,471426.9,55918,94.4
